species,k,sim,smoother,log_likelihood,num_train_states,num_test_states
bre,2,21,0.001,-0.08874960436155908,210,63
bre,2,21,0.01,-0.08826847570940283,210,63
bre,2,21,0.1,-0.08802733638342927,210,63
bre,3,21,0.001,-0.12491771796944723,2940,166
bre,3,21,0.01,-0.12277124910182317,2940,166
bre,3,21,0.1,-0.12265151446565084,2940,166
bre,4,21,0.001,-0.31585205256914317,41160,291
bre,4,21,0.01,-0.30673857624839346,41160,291
bre,4,21,0.1,-0.3045616343076605,41160,291
bre,5,21,0.001,-0.8541420878385297,576240,405
bre,5,21,0.01,-0.8499037815595971,576240,405
bre,5,21,0.1,-0.855896183026683,576240,405
bre,0,22,0.001,-2.201653743119428,1,1
bre,0,22,0.01,-2.201653722028709,1,1
bre,0,22,0.1,-2.2016535116998766,1,1
bre,1,22,0.001,-0.08381068323056838,15,14
bre,1,22,0.01,-0.08381612913473362,15,14
bre,1,22,0.1,-0.08387066575096104,15,14
bre,2,22,0.001,-0.08122176341231589,210,61
bre,2,22,0.01,-0.08116091998282876,210,61
bre,2,22,0.1,-0.08145334658733765,210,61
bre,3,22,0.001,-0.08719106103782936,2940,154
bre,3,22,0.01,-0.08515475899512677,2940,154
bre,3,22,0.1,-0.08585462493576923,2940,154
bre,4,22,0.001,-0.2653662125101635,41160,259
bre,4,22,0.01,-0.25887413949603355,41160,259
bre,4,22,0.1,-0.2601583710100781,41160,259
bre,5,22,0.001,-0.647190090939879,576240,338
bre,5,22,0.01,-0.6380078676605505,576240,338
bre,5,22,0.1,-0.6415362558073539,576240,338
bre,0,23,0.001,-2.2925987813078326,1,1
bre,0,23,0.01,-2.2925987245853814,1,1
bre,0,23,0.1,-2.292598157901439,1,1
bre,1,23,0.001,-0.0676289291527709,15,14
bre,1,23,0.01,-0.06763536777342606,15,14
bre,1,23,0.1,-0.06769976422747322,15,14
bre,2,23,0.001,-0.06481890678344074,210,61
bre,2,23,0.01,-0.06453058672104103,210,61
